Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Actor,CountryOfOrigin,Director,Editor,Genre,Producer,Writer,activation_threshold,decay_factor,fromDecade,inLanguage,ndcg
2022-03-26 14:24:58,1.8min,3734504956154bcb9b867565ec2e4a49,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.5706407135450577,0.1936581657937177,0.35893660656655996,0.3821421771429061,0.2756041300157799,0.3704879508679507,0.7411424037623144,0.32757102208171973,0.12209119059987633,0.6903582124238512,0.7434213899059038,0.01521317588023532
2022-03-25 17:27:10,3.4min,adb9e56b71504202b6feda8af0f9aa94,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.3801496451704322,0.7446982621502977,0.14368055864969448,0.3503026547502901,0.39176188652973626,0.3595901098415051,0.5995588423740944,0.33094506628962683,0.3291513565424683,0.5239521131044348,0.7916619957938653,0.014941124567773509
2022-03-25 17:00:07,1.6min,68738efadf704f1cbad9cf633b5fc0f6,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.2894389070984138,0.5037725037794603,0.3254243480693011,0.4900031913633123,0.6954315194282391,0.15498252782906186,0.6356498442988803,0.36031653880839076,0.08531126262689825,0.6951827503346939,0.5316360239775406,0.014867036297479767
2022-03-25 11:53:39,3.8min,a427eb90765445398c65fbb85b409269,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7466545800030174,0.6740671141183552,0.38532746393938844,0.5719078085647206,0.27086875371669455,0.6146225592396168,0.35008660487229104,0.31743677893864314,0.38558668882106883,0.7947848266566852,0.17333864269925864,0.014203164723929435
2022-03-25 14:25:25,3.3min,42f1e3f518ba49e9a077f01c58c17f6c,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.14268436120941677,0.48294192885629894,0.5234548631569309,0.22653578545032857,0.58680895890274,0.10925327963465883,0.5947554570360183,0.11137277627037546,0.12316835254229798,0.44760493294326287,0.5159002389784005,0.013633778326020838
2022-03-26 13:55:25,1.7min,db8d8abe8ad34905b98ac94da60d9004,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.4338975896350553,0.5740020060224317,0.33153358314916037,0.3099360576130118,0.4981632777862054,0.6666626009817695,0.5397776540301134,0.6145285129207311,0.19004844214188107,0.68397114055602,0.798904808080403,0.013294488892213236
2022-03-25 13:21:02,2.1min,8dc44541d81146928d77bfe095fed517,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7665251365453409,0.3061553755445079,0.37821414093489847,0.4334461653705941,0.6051057021702412,0.6787185433009614,0.6471998749601959,0.1704143884367483,0.07071043156933246,0.7798299906118003,0.17501595034574347,0.013142439557499396
2022-03-25 15:19:53,1.8min,b04ec724e69f4a1980f4aa568e953ad4,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.5665138197150443,0.32049097550665484,0.4134042334201255,0.6291760300855274,0.3165748270488886,0.5181924443618328,0.6741207498927637,0.3823182850095175,0.21401891448273805,0.5277578601177916,0.10676221940423566,0.013104621316629424
2022-03-25 12:56:22,1.7min,adcc39feddfb496397aac1f26006fb86,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.40635260250798394,0.17401870741840314,0.4905252464690858,0.44721660524685425,0.22421396035682228,0.7026349293942348,0.3757806039912027,0.47535884738152,0.31046998879504234,0.5912653863587969,0.10497344114399432,0.012665687656463026
2022-03-25 16:55:30,2.1min,eaa91000e2d6431fad5034dd637ca1b6,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.10268507920363643,0.5576828700565923,0.10104865401754932,0.2020078318701757,0.7623043383907933,0.30381127333260566,0.5764804351111235,0.42558627556142026,0.15676079689238687,0.7976674924915239,0.6883377607357799,0.012216126658300066
2022-03-25 12:58:06,4.2min,8e458bdfc8b64ace8e8fa44ebbb10893,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.3075953848165798,0.5221223338233447,0.7615372592068428,0.628541685177429,0.5493958202832006,0.6467071127105535,0.2834692431563753,0.30567590985250215,0.49086345402071824,0.46307378883996425,0.1739253458817283,0.012090242285476593
2022-03-25 11:48:31,3.6min,93178e91d5db4cc58935ab75d4db0300,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7850639780828997,0.5867169252101535,0.2523466335821406,0.507551522209961,0.27633342856675347,0.7631551919347611,0.23551394212768995,0.11604914221936194,0.10243614465634315,0.6546727432474979,0.7486698816166246,0.011778255485028737
2022-03-25 14:28:42,2.2min,cd97a0564c3e4688bb841da2f5475cc2,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.11677257911691012,0.17712442635309353,0.5171008774833993,0.13545884995610596,0.25990326952325987,0.29097453716291694,0.2926463411115576,0.43546920221650826,0.34220207199031144,0.3962705796364534,0.5523052225990794,0.011738189495778253
2022-03-25 12:25:54,10.9min,87470ddf7f274bc3b476c25f0ed2393b,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.4730354564571274,0.3869798990944367,0.7982078505391839,0.7922575624441045,0.5629787990129342,0.5475717992586541,0.10842107054865963,0.051138184643777895,0.4363956397618666,0.36010086833205085,0.22665990627140942,0.011686847740806782
2022-03-25 11:04:31,4.0min,67fd5c43638e42c68301bc9a48d432b2,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.2670101997453168,0.6032504807914555,0.7937061485729527,0.5902842805486475,0.4433421181341346,0.79078268732518,0.22109807899260359,0.11778669619549784,0.14928054825932757,0.623313716910926,0.7258690362565438,0.01146127968425897
2022-03-25 12:03:23,10.1min,edd42cef37684dd49c45ff7bd48cb07c,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.3676021637834088,0.40514587494086673,0.7757572017429827,0.6634599118089766,0.10933488836824262,0.47573240072175044,0.3035496243214516,0.16556384332861956,0.4896201333047008,0.3951659114103764,0.11488127106200383,0.01110401998320106
2022-03-25 17:50:03,3.3min,2bf7207baaa74a8fb79aa3d59f5b6a38,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.17246282279358177,0.5719491711272349,0.45426683717277505,0.18697625934630324,0.7765276602724533,0.2872098634924071,0.6806491961250241,0.29564034171693365,0.23632431942680487,0.3643774342849177,0.7197713572830476,0.009874544000656574
2022-03-25 14:51:30,2.2min,5490040cf07742bcb30df81c487d07a3,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7002113674764248,0.48134800692837243,0.3127578484291331,0.3139088872569663,0.5868217021803483,0.10512801219369489,0.4901922218550063,0.17461348493355813,0.0869236904277636,0.5055102349104662,0.3921793838562363,0.009828647416727855
2022-03-25 13:39:02,11.3min,1d2842b114db4b94be8d778a0b7b3d60,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.295096901191123,0.6231687355762421,0.5625613440179063,0.40019575212161473,0.4440965854372624,0.33567591085266835,0.267083405484784,0.10402435461822349,0.37647801330015973,0.543943323025352,0.3719102724214922,0.009730920641933975
2022-03-25 16:21:16,2.6min,0c7e38204333467dacd1d1ca3701fbdc,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7020180630421029,0.5837508669590116,0.6561737019696307,0.2253297608305968,0.14208245962916044,0.7989991699358991,0.10109825647732212,0.1487524777122863,0.13284309273239747,0.37967771404890016,0.27930968937531364,0.009258683649780405
2022-03-25 11:31:40,2.4min,45b9b3ab97124345a5372bb6483fd3bd,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.584641003797412,0.5831942229077942,0.37001234859695664,0.19427289650137913,0.7826781658728967,0.7118105245926426,0.6163282760429546,0.387607206705489,0.20717686009511949,0.565630321548519,0.4540416533892826,0.00856076203537386
2022-03-25 15:15:53,4.0min,9da065378b8d49bfb1dd8e4ff76bc814,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7397385528510126,0.2526372100136688,0.24251369311398174,0.17651902726253674,0.7852887969785445,0.6667415108207599,0.1986944379013295,0.3021286794653409,0.2862163206516035,0.3071902176745068,0.33076503345043917,0.008523425279699525
2022-03-25 16:28:58,2.5min,61fd0c5c35f54481b44d8a5fdb04a64a,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.599219409519318,0.32897090398753276,0.3707675184921404,0.5804954802374731,0.18234468741482235,0.5482164103562491,0.46735373385905576,0.18507437217593498,0.16791229534823138,0.5823926961371537,0.13892847007035425,0.007929392315618572
2022-03-25 13:23:06,2.9min,0007584415c54b438ca98cf810a5434e,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.3029585480136559,0.619200196371002,0.4707541198203795,0.5822144615765791,0.31670266251697343,0.6764579051716311,0.28468359820900335,0.30483866515312275,0.2459749784287068,0.3432831067746551,0.7395668837744236,0.007284725315329544
